date,codigo,qty,ship_country
2022-04-11,BS001891,1,DK
2022-04-11,BS001879,5,DK
2022-04-11,BS001892,3,DK
2022-04-11,BS001874,4,DK
2022-04-11,BS001894,4,DK
2022-04-11,BS001888,3,DK
2022-04-11,BS001899,4,DK
2022-04-11,BS001875,3,DK
2022-04-11,BS001888,1,DK
2022-04-11,BS001887,5,DK
2022-04-11,BS001874,4,DK
2022-04-11,BS001881,3,DK
2022-04-11,BS001885,3,DK
2022-04-11,BS001882,3,DK
2022-04-11,BS001898,2,DK
2022-04-11,BS001874,1,DK
2022-04-11,BS001887,1,DK
2022-04-11,BS001874,1,DK
2022-04-11,BS001883,3,DK
2022-04-11,BS001892,5,DK
2022-04-11,BS001901,2,DK
2022-04-11,BS001881,4,DK
2022-04-11,BS001890,4,DK
2022-04-11,BS001899,4,DK
2022-04-11,BS001887,4,DK
2022-04-11,BS001878,1,DK
2022-04-11,BS001886,3,DK
2022-04-11,BS001900,2,DK
2022-04-11,BS001888,4,DK
2022-04-11,BS001873,3,DK
2022-04-11,BS001894,2,DK
2022-04-11,BS001897,1,DK
2022-04-11,BS001887,4,DK
2022-04-11,BS001879,1,DK
2022-04-11,BS001890,5,DK
2022-04-11,BS001880,4,DK
2022-04-11,BS001873,5,DK
2022-04-11,BS001884,2,FR
2022-04-11,BS001892,4,FR
2022-04-11,BS001882,1,FR
2022-04-11,BS001891,2,FR
2022-04-11,BS001883,1,FR
2022-04-11,BS001878,1,FR
2022-04-11,BS001891,3,FR
2022-04-11,BS001876,3,FR
2022-04-11,BS001893,5,FR
2022-04-11,BS001875,4,FR
2022-04-11,BS001884,1,FR
2022-04-11,BS001893,4,FR
2022-04-11,BS001873,5,FR
2022-04-11,BS001882,3,FR
2022-04-11,BS001891,1,FR
2022-04-11,BS001900,5,FR
2022-04-11,BS001897,2,FR
2022-04-11,BS001894,2,FR
2022-04-11,BS001880,3,FR
2022-04-11,BS001893,1,FR
2022-04-11,BS001878,3,FR
2022-04-11,BS001882,3,FR
2022-04-11,BS001896,4,FR
2022-04-11,BS001878,5,FR
2022-04-11,BS001897,4,FR
2022-04-11,BS001887,3,FR
2022-04-11,BS001883,4,FR
2022-04-11,BS001885,4,FR
2022-04-11,BS001890,2,FR
2022-04-11,BS001886,1,FR
2022-04-11,BS001895,4,FR
2022-04-11,BS001897,1,FR
2022-04-11,BS001889,4,FR
2022-04-11,BS001877,3,FR
2022-04-11,BS001876,1,FR
2022-04-11,BS001897,5,FR
2022-04-11,BS001887,5,FR
2022-04-11,BS001879,2,FR
2022-04-11,BS001890,2,FR
2022-04-11,BS001880,2,FR
2022-04-11,BS001873,2,FR
2022-04-11,BS001882,2,FR
2022-04-11,BS001891,4,FR
2022-04-11,BS001900,3,FR
2022-04-11,BS001880,5,FR
2022-04-11,BS001889,5,FR
2022-04-11,BS001898,1,FR
2022-04-11,BS001891,4,FR
2022-04-11,BS001895,4,FR
2022-04-11,BS001885,2,FR
2022-04-11,BS001895,5,FR
2022-04-11,BS001883,4,FR
2022-04-11,BS001886,1,FR
2022-04-11,BS001891,3,FR
2022-04-11,BS001900,3,FR
2022-04-11,BS001880,3,FR
2022-04-11,BS001878,5,FR
2022-04-11,BS001895,2,FR
2022-04-11,BS001899,3,FR
2022-04-11,BS001885,2,FR
2022-04-11,BS001882,3,FR
2022-04-11,BS001881,1,FR
2022-04-11,BS001878,3,FR
2022-04-11,BS001901,5,FR
2022-04-11,BS001880,1,FR
2022-04-11,BS001874,3,FR
2022-04-11,BS001873,2,FR
2022-04-11,BS001890,3,FR
2022-04-11,BS001885,4,FR
2022-04-11,BS001875,4,FR
2022-04-11,BS001900,2,FR
2022-04-11,BS001888,1,FR
2022-04-11,BS001880,5,FR
2022-04-11,BS001889,4,FR
2022-04-11,BS001898,2,FR
2022-04-11,BS001878,3,FR
2022-04-11,BS001887,5,FR
2022-04-11,BS001896,4,FR
2022-04-11,BS001898,4,FR
2022-04-11,BS001893,3,FR
2022-04-11,BS001899,5,FR
2022-04-11,BS001881,4,FR
2022-04-11,BS001876,2,FR
2022-04-11,BS001897,1,FR
2022-04-11,BS001881,5,FR
2022-04-11,BS001877,1,FR
2022-04-11,BS001892,1,FR
2022-04-11,BS001875,2,FR
2022-04-11,BS001873,3,FR
2022-04-11,BS001890,2,FR
2022-04-11,BS001901,2,FR
2022-04-11,BS001896,3,FR
2022-04-11,BS001878,2,FR
2022-04-11,BS001894,1,FR
2022-04-11,BS001899,1,FR
2022-04-11,BS001896,4,FR
2022-04-11,BS001899,3,FR
2022-04-11,BS001894,1,FR
2022-04-11,BS001893,4,FR
2022-04-11,BS001896,2,FR
2022-04-11,BS001895,4,FR
2022-04-11,BS001886,1,FR
2022-04-11,BS001896,1,FR
2022-04-11,BS001878,4,FR
2022-04-11,BS001887,1,FR
2022-04-11,BS001896,5,FR
2022-04-11,BS001876,2,FR
2022-04-11,BS001885,5,FR
2022-04-11,BS001894,1,FR
2022-04-11,BS001873,4,FR
2022-04-11,BS001883,4,FR
2022-04-11,BS001882,3,FR
2022-04-11,BS001901,3,FR
2022-04-11,BS001877,3,FR
2022-04-11,BS001887,3,FR
2022-04-11,BS001901,2,FR
2022-04-11,BS001890,5,FR
2022-04-11,BS001896,3,FR
2022-04-11,BS001876,1,FR
2022-04-11,BS001888,1,FR
2022-04-11,BS001893,1,FR
2022-04-11,BS001884,3,FR
2022-04-11,BS001877,4,FR
2022-04-11,BS001891,2,FR
2022-04-11,BS001891,1,FR
2022-04-11,BS001893,2,FR
2022-04-11,BS001883,4,FR
2022-04-11,BS001898,2,FR
2022-04-11,BS001888,2,FR
2022-04-11,BS001889,3,FR
2022-04-11,BS001875,3,FR
2022-04-11,BS001881,1,FR
2022-04-11,BS001901,4,FR
2022-04-11,BS001883,2,FR
2022-04-11,BS001876,5,FR
2022-04-11,BS001885,3,FR
2022-04-11,BS001894,4,FR
2022-04-11,BS001874,1,FR
2022-04-11,BS001883,4,FR
2022-04-11,BS001892,3,FR
2022-04-11,BS001901,3,FR
2022-04-11,BS001884,1,FR
2022-04-11,BS001875,2,FR
2022-04-11,BS001874,5,FR
2022-04-11,BS001896,3,FR
2022-04-11,BS001885,1,FR
2022-04-11,BS001890,3,FR
2022-04-11,BS001891,1,FR
2022-04-11,BS001883,1,FR
2022-04-11,BS001878,3,FR
2022-04-11,BS001891,3,FR
2022-04-11,BS001876,2,FR
2022-04-11,BS001893,5,FR
2022-04-11,BS001875,4,FR
2022-04-11,BS001890,4,GE
2022-04-11,BS001900,5,GE
2022-04-11,BS001875,4,GE
2022-04-11,BS001898,3,GE
2022-04-11,BS001892,2,GE
2022-04-11,BS001895,1,GE
2022-04-11,BS001899,4,GE
2022-04-11,BS001873,2,GE
2022-04-11,BS001889,1,GE
2022-04-11,BS001877,2,GE
2022-04-11,BS001886,5,GE
2022-04-11,BS001895,1,GE
2022-04-11,BS001875,4,GE
2022-04-11,BS001884,4,GE
2022-04-11,BS001893,5,GE
2022-04-11,BS001890,5,GE
2022-04-11,BS001901,1,GE
2022-04-11,BS001876,2,GE
2022-04-11,BS001892,3,GE
2022-04-11,BS001894,3,GE
2022-04-11,BS001875,3,GE
2022-04-11,BS001891,2,GE
2022-04-11,BS001892,4,GE
2022-04-11,BS001894,2,GE
2022-04-11,BS001886,2,GE
2022-04-11,BS001891,3,GE
2022-04-11,BS001880,5,GE
2022-04-11,BS001892,1,GE
2022-04-11,BS001897,5,GE
2022-04-11,BS001876,1,GE
2022-04-11,BS001873,4,GE
2022-04-11,BS001884,5,GE
2022-04-11,BS001892,2,GE
2022-04-11,BS001882,2,GE
2022-04-11,BS001891,3,GE
2022-04-11,BS001883,2,GE
2022-04-11,BS001878,3,GE
2022-04-11,BS001891,3,GE
2022-04-11,BS001876,4,GE
2022-04-11,BS001893,2,GE
2022-04-11,BS001875,2,GE
2022-04-11,BS001884,5,GE
2022-04-11,BS001893,3,GE
2022-04-11,BS001873,3,GE
2022-04-11,BS001882,2,GE
2022-04-11,BS001891,3,GE
2022-04-11,BS001900,2,GE
2022-04-11,BS001897,2,GE
2022-04-11,BS001894,4,GE
2022-04-11,BS001880,2,GE
2022-04-11,BS001893,4,GE
2022-04-11,BS001878,5,GE
2022-04-11,BS001882,3,GE
2022-04-11,BS001896,2,GE
2022-04-11,BS001878,1,GE
2022-04-11,BS001897,1,GE
2022-04-11,BS001887,2,GE
2022-04-11,BS001883,2,GE
2022-04-11,BS001885,2,GE
2022-04-11,BS001890,2,GE
2022-04-11,BS001886,2,GE
2022-04-11,BS001895,3,GE
2022-04-11,BS001897,4,GE
2022-04-11,BS001889,4,GE
2022-04-11,BS001877,2,GE
2022-04-11,BS001876,3,GE
2022-04-11,BS001897,4,GE
2022-04-11,BS001887,1,GE
2022-04-11,BS001879,1,GE
2022-04-11,BS001890,1,GE
2022-04-11,BS001880,2,GE
2022-04-11,BS001873,2,GE
2022-04-11,BS001882,4,GE
2022-04-11,BS001891,3,GE
2022-04-11,BS001900,1,GE
2022-04-11,BS001880,3,GE
2022-04-11,BS001889,2,GE
2022-04-11,BS001898,4,GE
2022-04-11,BS001891,4,GE
2022-04-11,BS001895,3,GE
2022-04-11,BS001885,2,GE
2022-04-11,BS001895,1,GE
2022-04-11,BS001883,5,GE
2022-04-11,BS001886,4,GE
2022-04-11,BS001891,2,GE
2022-04-11,BS001900,2,GE
2022-04-11,BS001880,5,GE
2022-04-11,BS001878,1,GE
2022-04-11,BS001895,1,GE
2022-04-11,BS001899,4,GE
2022-04-11,BS001885,1,GE
2022-04-11,BS001882,3,GE
2022-04-11,BS001881,3,GE
2022-04-11,BS001878,4,GE
2022-04-11,BS001901,2,GE
2022-04-11,BS001880,1,GE
2022-04-11,BS001874,3,GE
2022-04-11,BS001873,4,GE
2022-04-11,BS001890,5,GE
2022-04-11,BS001885,1,GE
2022-04-11,BS001875,5,GE
2022-04-11,BS001900,1,GE
2022-04-11,BS001888,3,GE
2022-04-11,BS001880,2,GE
2022-04-11,BS001889,4,GE
2022-04-11,BS001898,3,GE
2022-04-11,BS001878,5,GE
2022-04-11,BS001887,2,GE
2022-04-11,BS001896,5,GE
2022-04-11,BS001898,2,GE
2022-04-11,BS001893,2,GE
2022-04-11,BS001899,1,GE
2022-04-11,BS001881,4,GE
2022-04-11,BS001876,4,GE
2022-04-11,BS001897,4,GE
2022-04-11,BS001881,5,GE
2022-04-11,BS001877,1,GE
2022-04-11,BS001892,5,GE
2022-04-11,BS001875,5,GE
2022-04-11,BS001873,2,GE
2022-04-11,BS001890,4,GE
2022-04-11,BS001901,1,GE
2022-04-11,BS001896,2,GE
2022-04-11,BS001878,2,GE
2022-04-11,BS001894,1,GE
2022-04-11,BS001899,4,GE
2022-04-11,BS001896,4,GE
2022-04-11,BS001899,3,GE
2022-04-11,BS001894,5,GE
2022-04-11,BS001893,3,GE
2022-04-11,BS001896,4,GE
2022-04-11,BS001895,4,GE
2022-04-11,BS001886,3,GE
2022-04-11,BS001896,1,GE
2022-04-11,BS001878,1,GE
2022-04-11,BS001887,4,GE
2022-04-11,BS001896,4,GE
2022-04-11,BS001876,2,GE
2022-04-11,BS001885,3,GE
2022-04-11,BS001894,5,GE
2022-04-11,BS001873,4,GE
2022-04-11,BS001883,4,GE
2022-04-11,BS001882,4,GE
2022-04-11,BS001901,4,GE
2022-04-11,BS001877,1,GE
2022-04-11,BS001887,2,GE
2022-04-11,BS001901,2,GE
2022-04-11,BS001898,1,GE
2022-04-11,BS001892,3,GE
2022-04-11,BS001895,4,GE
2022-04-11,BS001899,5,GE
2022-04-11,BS001873,2,GE
2022-04-11,BS001889,3,GE
2022-04-11,BS001877,2,GE
2022-04-11,BS001881,2,JP
2022-04-11,BS001895,5,JP
2022-04-11,BS001877,1,JP
2022-04-11,BS001901,4,JP
2022-04-11,BS001900,4,JP
2022-04-11,BS001884,5,JP
2022-04-11,BS001882,2,JP
2022-04-11,BS001878,1,JP
2022-04-11,BS001877,4,JP
2022-04-11,BS001879,2,JP
2022-04-11,BS001888,3,JP
2022-04-11,BS001897,2,JP
2022-04-11,BS001877,3,JP
2022-04-11,BS001886,1,JP
2022-04-11,BS001895,5,JP
2022-04-11,BS001888,2,JP
2022-04-11,BS001892,1,JP
2022-04-11,BS001874,5,JP
2022-04-11,BS001889,3,JP
2022-04-11,BS001884,1,JP
2022-04-11,BS001880,1,JP
2022-04-11,BS001900,1,JP
2022-04-11,BS001880,5,JP
2022-04-11,BS001889,5,JP
2022-04-11,BS001896,1,JP
2022-04-11,BS001894,3,JP
2022-04-11,BS001882,5,JP
2022-04-11,BS001900,1,JP
2022-04-11,BS001883,2,JP
2022-04-11,BS001887,3,JP
2022-04-11,BS001879,3,JP
2022-04-11,BS001890,5,JP
2022-04-11,BS001900,5,JP
2022-04-11,BS001875,4,JP
2022-04-11,BS001898,4,JP
2022-04-11,BS001892,2,JP
2022-04-11,BS001895,4,JP
2022-04-11,BS001899,4,JP
2022-04-11,BS001873,4,JP
2022-04-11,BS001889,5,JP
2022-04-11,BS001877,3,JP
2022-04-11,BS001886,2,JP
2022-04-11,BS001895,4,JP
2022-04-11,BS001875,4,JP
2022-04-11,BS001884,2,JP
2022-04-11,BS001893,4,JP
2022-04-11,BS001890,5,JP
2022-04-11,BS001901,1,JP
2022-04-11,BS001876,4,JP
2022-04-11,BS001892,2,JP
2022-04-11,BS001894,1,JP
2022-04-11,BS001875,2,JP
2022-04-11,BS001891,1,JP
2022-04-11,BS001892,3,JP
2022-04-11,BS001894,4,JP
2022-04-11,BS001886,5,JP
2022-04-11,BS001891,4,JP
2022-04-11,BS001880,5,JP
2022-04-11,BS001892,4,JP
2022-04-11,BS001897,2,JP
2022-04-11,BS001876,3,JP
2022-04-11,BS001873,1,JP
2022-04-11,BS001884,4,JP
2022-04-11,BS001892,5,JP
2022-04-11,BS001882,3,JP
2022-04-11,BS001891,1,JP
2022-04-11,BS001883,1,JP
2022-04-11,BS001878,5,JP
2022-04-11,BS001891,2,JP
2022-04-11,BS001876,5,JP
2022-04-11,BS001893,3,JP
2022-04-11,BS001875,3,JP
2022-04-11,BS001884,3,JP
2022-04-11,BS001893,4,JP
2022-04-11,BS001873,1,JP
2022-04-11,BS001882,4,JP
2022-04-11,BS001891,2,JP
2022-04-11,BS001900,4,JP
2022-04-11,BS001897,4,JP
2022-04-11,BS001894,5,JP
2022-04-11,BS001880,1,JP
2022-04-11,BS001893,3,JP
2022-04-11,BS001878,5,JP
2022-04-11,BS001882,4,JP
2022-04-11,BS001896,4,JP
2022-04-11,BS001878,3,JP
2022-04-11,BS001897,3,JP
2022-04-11,BS001887,5,JP
2022-04-11,BS001883,4,JP
2022-04-11,BS001885,1,JP
2022-04-11,BS001890,4,JP
2022-04-11,BS001886,4,JP
2022-04-11,BS001895,4,JP
2022-04-11,BS001897,2,JP
2022-04-11,BS001889,3,JP
2022-04-11,BS001877,2,JP
2022-04-11,BS001876,1,JP
2022-04-11,BS001897,3,JP
2022-04-11,BS001887,4,JP
2022-04-11,BS001879,3,JP
2022-04-11,BS001890,3,JP
2022-04-11,BS001880,3,JP
2022-04-11,BS001873,3,JP
2022-04-11,BS001882,1,JP
2022-04-11,BS001891,4,JP
2022-04-11,BS001900,1,JP
2022-04-11,BS001880,3,JP
2022-04-11,BS001889,1,JP
2022-04-11,BS001898,5,JP
2022-04-11,BS001891,2,JP
2022-04-11,BS001895,1,JP
2022-04-11,BS001885,1,JP
2022-04-11,BS001895,4,JP
2022-04-11,BS001883,3,JP
2022-04-11,BS001886,3,JP
2022-04-11,BS001891,5,JP
2022-04-11,BS001900,1,JP
2022-04-11,BS001880,2,JP
2022-04-11,BS001878,4,JP
2022-04-11,BS001895,2,JP
2022-04-11,BS001899,1,JP
2022-04-11,BS001885,1,JP
2022-04-11,BS001882,2,JP
2022-04-11,BS001881,1,JP
2022-04-11,BS001878,4,JP
2022-04-11,BS001901,5,JP
2022-04-11,BS001880,1,JP
2022-04-11,BS001874,3,JP
2022-04-11,BS001873,3,JP
2022-04-11,BS001890,3,JP
2022-04-11,BS001885,1,JP
2022-04-11,BS001875,1,JP
2022-04-11,BS001900,3,JP
2022-04-11,BS001888,2,JP
2022-04-11,BS001880,2,JP
2022-04-11,BS001889,5,JP
2022-04-11,BS001898,2,JP
2022-04-11,BS001878,1,JP
2022-04-11,BS001887,4,JP
2022-04-11,BS001896,2,JP
2022-04-11,BS001898,5,JP
2022-04-11,BS001893,2,JP
2022-04-11,BS001899,5,JP
2022-04-11,BS001881,4,JP
2022-04-11,BS001876,5,JP
2022-04-11,BS001897,5,JP
2022-04-11,BS001881,3,JP
2022-04-11,BS001901,4,JP
2022-04-11,BS001900,1,JP
2022-04-11,BS001884,2,JP
2022-04-11,BS001882,3,JP
2022-04-11,BS001878,3,JP
2022-04-11,BS001877,4,JP
2022-04-11,BS001879,2,JP
2022-04-11,BS001893,2,PT
2022-04-11,BS001883,2,PT
2022-04-11,BS001898,2,PT
2022-04-11,BS001888,5,PT
2022-04-11,BS001889,1,PT
2022-04-11,BS001875,4,PT
2022-04-11,BS001881,1,PT
2022-04-11,BS001901,3,PT
2022-04-11,BS001883,3,PT
2022-04-11,BS001876,5,PT
2022-04-11,BS001885,5,PT
2022-04-11,BS001894,3,PT
2022-04-11,BS001874,2,PT
2022-04-11,BS001883,5,PT
2022-04-11,BS001892,4,PT
2022-04-11,BS001901,4,PT
2022-04-11,BS001884,4,PT
2022-04-11,BS001875,4,PT
2022-04-11,BS001874,3,PT
2022-04-11,BS001896,2,PT
2022-04-11,BS001885,2,PT
2022-04-11,BS001890,5,PT
2022-04-11,BS001889,1,PT
2022-04-11,BS001891,3,PT
2022-04-11,BS001879,2,PT
2022-04-11,BS001892,4,PT
2022-04-11,BS001874,2,PT
2022-04-11,BS001894,4,PT
2022-04-11,BS001888,5,PT
2022-04-11,BS001899,4,PT
2022-04-11,BS001875,2,PT
2022-04-11,BS001888,1,PT
2022-04-11,BS001887,1,PT
2022-04-11,BS001874,5,PT
2022-04-11,BS001881,4,PT
2022-04-11,BS001885,5,PT
2022-04-11,BS001882,1,PT
2022-04-11,BS001898,3,PT
2022-04-11,BS001874,2,PT
2022-04-11,BS001887,5,PT
2022-04-11,BS001874,4,PT
2022-04-11,BS001883,5,PT
2022-04-11,BS001892,3,PT
2022-04-11,BS001901,5,PT
2022-04-11,BS001881,3,PT
2022-04-11,BS001890,3,PT
2022-04-11,BS001899,2,PT
2022-04-11,BS001887,1,PT
2022-04-11,BS001878,1,PT
2022-04-11,BS001886,4,PT
2022-04-11,BS001900,2,PT
2022-04-11,BS001888,5,PT
2022-04-11,BS001873,5,PT
2022-04-11,BS001894,1,PT
2022-04-11,BS001881,3,PT
2022-04-11,BS001877,1,PT
2022-04-11,BS001884,2,PT
2022-04-11,BS001881,4,PT
2022-04-11,BS001898,3,PT
2022-04-11,BS001880,3,PT
2022-04-11,BS001889,5,PT
2022-04-11,BS001898,4,PT
2022-04-11,BS001876,5,PT
2022-04-11,BS001885,2,PT
2022-04-11,BS001886,5,PT
2022-04-11,BS001879,1,PT
2022-04-11,BS001880,2,PT
2022-04-11,BS001886,1,PT
2022-04-11,BS001892,1,PT
2022-04-11,BS001894,5,PT
2022-04-11,BS001884,3,PT
2022-04-11,BS001897,1,PT
2022-04-11,BS001881,5,PT
2022-04-11,BS001890,3,PT
2022-04-11,BS001899,2,PT
2022-04-11,BS001879,5,PT
2022-04-11,BS001888,5,PT
2022-04-11,BS001897,4,PT
2022-04-11,BS001900,4,PT
2022-04-11,BS001881,5,PT
2022-04-11,BS001889,5,PT
2022-04-11,BS001899,3,PT
2022-04-11,BS001879,3,PT
2022-04-11,BS001898,5,PT
2022-04-11,BS001878,5,PT
2022-04-11,BS001901,4,PT
2022-04-11,BS001890,2,PT
2022-04-11,BS001900,1,PT
2022-04-11,BS001889,5,PT
2022-04-11,BS001901,4,PT
2022-04-11,BS001879,3,PT
2022-04-11,BS001874,1,PT
2022-04-11,BS001893,2,PT
2022-04-11,BS001873,5,PT
2022-04-11,BS001881,4,PT
2022-04-11,BS001895,2,PT
2022-04-11,BS001877,3,PT
2022-04-11,BS001901,4,PT
2022-04-11,BS001900,2,PT
2022-04-11,BS001884,1,PT
2022-04-11,BS001882,4,PT
2022-04-11,BS001878,2,PT
2022-04-11,BS001877,2,PT
2022-04-11,BS001879,5,PT
2022-04-11,BS001888,5,PT
2022-04-11,BS001897,4,PT
2022-04-11,BS001877,3,PT
2022-04-11,BS001886,2,PT
2022-04-11,BS001895,4,PT
2022-04-11,BS001888,1,PT
2022-04-11,BS001892,2,PT
2022-04-11,BS001874,1,PT
2022-04-11,BS001889,5,PT
2022-04-11,BS001884,3,PT
2022-04-11,BS001880,3,PT
2022-04-11,BS001900,4,PT
2022-04-11,BS001880,4,PT
2022-04-11,BS001889,2,PT
2022-04-11,BS001896,2,PT
2022-04-11,BS001894,1,PT
2022-04-11,BS001882,1,PT
2022-04-11,BS001900,4,PT
2022-04-11,BS001883,5,PT
2022-04-11,BS001887,1,PT
2022-04-11,BS001879,3,PT
2022-04-11,BS001890,4,PT
2022-04-11,BS001900,2,PT
2022-04-11,BS001875,3,PT
2022-04-11,BS001898,2,PT
2022-04-11,BS001892,2,PT
2022-04-11,BS001895,3,PT
2022-04-11,BS001899,2,PT
2022-04-11,BS001873,3,PT
2022-04-11,BS001889,2,PT
2022-04-11,BS001877,5,PT
2022-04-11,BS001886,4,PT
2022-04-11,BS001895,2,PT
2022-04-11,BS001875,5,PT
2022-04-11,BS001884,4,PT
2022-04-11,BS001893,4,PT
2022-04-11,BS001890,5,PT
2022-04-11,BS001901,5,PT
2022-04-11,BS001876,3,PT
2022-04-11,BS001892,1,PT
2022-04-11,BS001894,2,PT
2022-04-11,BS001875,5,PT
2022-04-11,BS001891,2,PT
2022-04-11,BS001888,1,PT
2022-04-11,BS001889,1,PT
2022-04-11,BS001875,5,PT
2022-04-11,BS001881,1,PT
2022-04-11,BS001901,5,PT
2022-04-11,BS001883,5,PT
2022-04-11,BS001876,3,PT
2022-04-11,BS001899,5,UK
2022-04-11,BS001896,5,UK
2022-04-11,BS001899,3,UK
2022-04-11,BS001894,2,UK
2022-04-11,BS001893,3,UK
2022-04-11,BS001896,1,UK
2022-04-11,BS001895,3,UK
2022-04-11,BS001886,5,UK
2022-04-11,BS001896,3,UK
2022-04-11,BS001878,5,UK
2022-04-11,BS001887,4,UK
2022-04-11,BS001896,5,UK
2022-04-11,BS001876,1,UK
2022-04-11,BS001885,1,UK
2022-04-11,BS001894,1,UK
2022-04-11,BS001873,3,UK
2022-04-11,BS001883,2,UK
2022-04-11,BS001882,3,UK
2022-04-11,BS001901,4,UK
2022-04-11,BS001877,4,UK
2022-04-11,BS001887,1,UK
2022-04-11,BS001901,5,UK
2022-04-11,BS001890,3,UK
2022-04-11,BS001896,5,UK
2022-04-11,BS001876,1,UK
2022-04-11,BS001888,5,UK
2022-04-11,BS001893,1,UK
2022-04-11,BS001884,3,UK
2022-04-11,BS001877,2,UK
2022-04-11,BS001891,5,UK
2022-04-11,BS001891,1,UK
2022-04-11,BS001893,4,UK
2022-04-11,BS001883,2,UK
2022-04-11,BS001898,3,UK
2022-04-11,BS001888,4,UK
2022-04-11,BS001889,1,UK
2022-04-11,BS001875,4,UK
2022-04-11,BS001881,1,UK
2022-04-11,BS001901,4,UK
2022-04-11,BS001883,3,UK
2022-04-11,BS001876,3,UK
2022-04-11,BS001885,2,UK
2022-04-11,BS001894,1,UK
2022-04-11,BS001874,5,UK
2022-04-11,BS001883,2,UK
2022-04-11,BS001892,2,UK
2022-04-11,BS001901,5,UK
2022-04-11,BS001884,5,UK
2022-04-11,BS001875,4,UK
2022-04-11,BS001874,1,UK
2022-04-11,BS001896,3,UK
2022-04-11,BS001885,5,UK
2022-04-11,BS001890,4,UK
2022-04-11,BS001889,4,UK
2022-04-11,BS001891,5,UK
2022-04-11,BS001879,4,UK
2022-04-11,BS001892,3,UK
2022-04-11,BS001874,5,UK
2022-04-11,BS001894,3,UK
2022-04-11,BS001888,4,UK
2022-04-11,BS001899,4,UK
2022-04-11,BS001875,2,UK
2022-04-11,BS001888,3,UK
2022-04-11,BS001887,4,UK
2022-04-11,BS001874,1,UK
2022-04-11,BS001881,5,UK
2022-04-11,BS001885,5,UK
2022-04-11,BS001882,1,UK
2022-04-11,BS001898,1,UK
2022-04-11,BS001874,5,UK
2022-04-11,BS001887,3,UK
2022-04-11,BS001874,2,UK
2022-04-11,BS001883,2,UK
2022-04-11,BS001892,5,UK
2022-04-11,BS001901,5,UK
2022-04-11,BS001881,4,UK
2022-04-11,BS001890,1,UK
2022-04-11,BS001899,1,UK
2022-04-11,BS001887,3,UK
2022-04-11,BS001878,1,UK
2022-04-11,BS001886,4,UK
2022-04-11,BS001900,3,UK
2022-04-11,BS001888,4,UK
2022-04-11,BS001873,1,UK
2022-04-11,BS001894,2,UK
2022-04-11,BS001881,3,UK
2022-04-11,BS001877,5,UK
2022-04-11,BS001884,1,UK
2022-04-11,BS001881,5,UK
2022-04-11,BS001898,1,UK
2022-04-11,BS001880,3,UK
2022-04-11,BS001889,4,UK
2022-04-11,BS001898,4,UK
2022-04-11,BS001876,1,UK
2022-04-11,BS001885,2,UK
2022-04-11,BS001886,2,UK
2022-04-11,BS001879,4,UK
2022-04-11,BS001880,4,UK
2022-04-11,BS001886,2,UK
2022-04-11,BS001892,4,UK
2022-04-11,BS001894,1,UK
2022-04-11,BS001884,3,UK
2022-04-11,BS001897,4,UK
2022-04-11,BS001881,2,UK
2022-04-11,BS001890,1,UK
2022-04-11,BS001899,3,UK
2022-04-11,BS001879,2,UK
2022-04-11,BS001888,4,UK
2022-04-11,BS001897,1,UK
2022-04-11,BS001900,2,UK
2022-04-11,BS001881,1,UK
2022-04-11,BS001889,3,UK
2022-04-11,BS001899,3,UK
2022-04-11,BS001879,3,UK
2022-04-11,BS001898,1,UK
2022-04-11,BS001878,1,UK
2022-04-11,BS001901,4,UK
2022-04-11,BS001890,4,UK
2022-04-11,BS001900,4,UK
2022-04-11,BS001889,5,UK
2022-04-11,BS001901,2,UK
2022-04-11,BS001879,4,UK
2022-04-11,BS001874,3,UK
2022-04-11,BS001893,5,UK
2022-04-11,BS001873,5,UK
2022-04-11,BS001881,1,UK
2022-04-11,BS001895,3,UK
2022-04-11,BS001877,3,UK
2022-04-11,BS001901,2,UK
2022-04-11,BS001900,3,UK
2022-04-11,BS001884,2,UK
2022-04-11,BS001882,2,UK
2022-04-11,BS001878,2,UK
2022-04-11,BS001877,3,UK
2022-04-11,BS001879,4,UK
2022-04-11,BS001888,1,UK
2022-04-11,BS001897,3,UK
2022-04-11,BS001877,3,UK
2022-04-11,BS001886,5,UK
2022-04-11,BS001895,2,UK
2022-04-11,BS001888,5,UK
2022-04-11,BS001892,3,UK
2022-04-11,BS001874,4,UK
2022-04-11,BS001889,2,UK
2022-04-11,BS001884,5,UK
2022-04-11,BS001880,2,UK
2022-04-11,BS001900,1,UK
2022-04-11,BS001894,4,UK
2022-04-11,BS001893,2,UK
2022-04-11,BS001896,4,UK
2022-04-11,BS001895,3,UK
2022-04-11,BS001886,1,UK
2022-04-11,BS001896,4,UK
2022-04-11,BS001878,2,UK
2022-04-11,BS001885,4,US
2022-04-11,BS001886,4,US
2022-04-11,BS001879,4,US
2022-04-11,BS001880,5,US
2022-04-11,BS001886,5,US
2022-04-11,BS001892,1,US
2022-04-11,BS001894,2,US
2022-04-11,BS001884,4,US
2022-04-11,BS001897,2,US
2022-04-11,BS001881,4,US
2022-04-11,BS001890,1,US
2022-04-11,BS001899,4,US
2022-04-11,BS001879,1,US
2022-04-11,BS001888,3,US
2022-04-11,BS001897,3,US
2022-04-11,BS001900,2,US
